comment_id,video_id,author_channel_id,comment_text,comment_date,like_count,clean_text,word_count,language,confidence,topic_id
Ugz8DDU8e22snJz_cxd4AaABAg,UCVUpZZxZ80,UC9113z2UTCGlMKZOXWhoyLA,I got this in my ball sack but it hurts hard,2024-04-27T23:27:26Z,0,I got this in my ball sack but it hurts hard,11,en,0.9999963963134032,1
UgwSrMieG7izQ1WtD514AaABAg,UCVUpZZxZ80,UC2GcbszRYH2-cT9gkUe6dVg,"Im reading comments and several comments mentioned it starts from their 30s. I turned 30 on March 2024 and just from yesterday, I have this hives. Never have it before, didnt even know there is a name for it.",2024-04-22T18:06:45Z,0,"Im reading comments and several comments mentioned it starts from their 30s. I turned 30 on March 2024 and just from yesterday, I have this hives. Never have it before, didnt even know there is a name for it.",39,en,0.9999984229915908,0
Ugwpe9Ezyr-amARZgXZ4AaABAg,UCVUpZZxZ80,UC941Uiag4MNqqKGHbebKVIA,I have had outbreaks at night bump things on my body the other night couldn't  sleep just scratching i get little itchy bumps on hands one time i had one on my face in the middle  of the night but when i wake up they disappear  its getting  me depressed  and effecting my mental health,2024-04-15T19:53:48Z,1,I have had outbreaks at night bump things on my body the other night couldn't sleep just scratching i get little itchy bumps on hands one time i had one on my face in the middle of the night but when i wake up they disappear its getting me depressed and effecting my mental health,55,en,0.9999961928309252,3
UgyIlLk5YhoNYAZQLrh4AaABAg,UCVUpZZxZ80,UCoJ4-9RvXCQf5HeXzpVhgSA,I’m pregnant and have hives but it isn’t puppp! I’m only 13 weeks and I’ve been getting them off and on since about 5-6 weeks pregnant. The hives did not start until I got pregnant. I’m assuming it’s hormone related!!,2024-04-10T12:35:24Z,0,I’m pregnant and have hives but it isn’t puppp! I’m only 13 weeks and I’ve been getting them off and on since about 5-6 weeks pregnant. The hives did not start until I got pregnant. I’m assuming it’s hormone related!!,40,en,0.9999955440289232,0
UgxGn5ayGXuqaU0ZDS54AaABAg,UCVUpZZxZ80,UCdvJxC7slCWSvpghZUpycdw,I take a table spoon of kids allergy med zertec Benadryl,2024-04-10T05:36:39Z,0,I take a table spoon of kids allergy med zertec Benadryl,11,en,0.8571404635334017,27
UgyXvPym3CugGaSXSdF4AaABAg,UCVUpZZxZ80,UCiVmSemohcy_XTwdyh_kq2A,Got a bunch of hives and they spread all across my legs 😭😭,2024-04-09T03:47:01Z,0,Got a bunch of hives and they spread all across my legs,12,en,0.999994796894376,0
UgwD1yllbgcYlOu0NQV4AaABAg,UCVUpZZxZ80,UCyBvdReYOW_TFezTAwZZSdw,I have watch ⌚ with latex band and it causes me hives some times....but this time it affected other parts of body.... My back got so much each and i started to scratch and now it's bleeding 😭😂😭😂😭,2024-04-08T17:35:59Z,0,I have watch with latex band and it causes me hives some times....but this time it affected other parts of body.... My back got so much each and i started to scratch and now it's bleeding,36,en,0.9999962211988702,0
UgxBTM93DV_mUF18d-h4AaABAg,UCVUpZZxZ80,UCkMpV8BDz4KSfvMSd2iWByg,I thought hives red flag of liver damage or diabetes,2024-04-07T22:53:17Z,0,I thought hives red flag of liver damage or diabetes,10,en,0.9999976989317848,0
UgzTOomB2KTDTAm8N8J4AaABAg,UCVUpZZxZ80,UCXefUk-Oec0yEv_gPc4P2jA,Pls help me i am suffering from this last year 😢😢😢😢😢😢 pls help,2024-04-02T16:58:27Z,0,Pls help me i am suffering from this last year pls help,12,en,0.9999967883844484,1
UgzZ0pvPJ5MbiA0FYfN4AaABAg,UCVUpZZxZ80,UCt7NwqXqUnrMqh7pbPDxuyg,"I started getting hives when I wasnin highschool whenever I eat seafood. I just eat coconut with sugarcane sugar or muscovado. Then it goes away the next morning. One time I was rushed to the hospital because I can't even breathe because of hives. So they injected something to me then it goes away. Gettingnhives ended when I turned 18. When I ate all foods that I am allergic to. My teacher once said that if u have allergy u can make ur body immuned to it by eating the food. I just tried doing it and it suddenly stops. I was 18 that time. 12 years later, I got a hives and it'w been two days and I can't bear it any longer I already drink antihistamine tablets.",2023-11-06T17:00:21Z,0,"I started getting hives when I wasnin highschool whenever I eat seafood. I just eat coconut with sugarcane sugar or muscovado. Then it goes away the next morning. One time I was rushed to the hospital because I can't even breathe because of hives. So they injected something to me then it goes away. Gettingnhives ended when I turned 18. When I ate all foods that I am allergic to. My teacher once said that if u have allergy u can make ur body immuned to it by eating the food. I just tried doing it and it suddenly stops. I was 18 that time. 12 years later, I got a hives and it'w been two days and I can't bear it any longer I already drink antihistamine tablets.",129,en,0.99999709962487,0
Ugzw-x6I7z6NtcOVFbt4AaABAg,UCVUpZZxZ80,UChMHAJW3bpdsSc17UNq-yWw,I suddenly started getting hives all around my body and it’s so uncomfortable. I’m allergic to seafood but I didn’t even come in contact with any. It has been like this for 4 days. I’m hoping it gets well. I hope it gets well for everyone dealing with the same thing out there!!!❤❤,2023-10-20T06:04:05Z,164,I suddenly started getting hives all around my body and it’s so uncomfortable. I’m allergic to seafood but I didn’t even come in contact with any. It has been like this for 4 days. I’m hoping it gets well. I hope it gets well for everyone dealing with the same thing out there!!!,53,en,0.999995159357556,0
UgyiPphVELBSis2a_SJ4AaABAg,UCVUpZZxZ80,UC0SaLZcDKP7VBNVndCB-gkw,I have this for 13 years,2023-10-12T14:49:15Z,1,I have this for 13 years,6,en,0.999997605223135,1
Ugyvf4RztFJTX4O-Kt14AaABAg,UCVUpZZxZ80,UCYtI2q7oBEhFTi7PXJMTIDw,"Watching with hives😫😫😫
I'm tired of itching my body",2023-09-19T01:36:53Z,0,Watching with hives I'm tired of itching my body,9,en,0.9999979078178404,0
UgynvXIIT09BTWUIt1l4AaABAg,UCVUpZZxZ80,UCs3nKxePutOtvFy_4f2PT2Q,bed bugs can cause hives? and so we can get their bite marks/reaction as well as hives that can also show up on your face?,2023-08-30T08:49:53Z,3,bed bugs can cause hives? and so we can get their bite marks/reaction as well as hives that can also show up on your face?,25,en,0.9999972406650488,0
UgzvRBlEqa5e6VL8cHZ4AaABAg,UCVUpZZxZ80,UCA9kiHHL_uk_gC-q4SvxMSg,I think i have this..im not sure but i have these red itchy bumps on neck and legs and on my face there are bumps a little white on top...im scared..can anyone help,2023-08-22T17:31:53Z,0,I think i have this..im not sure but i have these red itchy bumps on neck and legs and on my face there are bumps a little white on top...im scared..can anyone help,33,en,0.999996704959798,3
Ugw2gdCd08g7VFWAdjR4AaABAg,UCVUpZZxZ80,UCnLW_7QYFoBDw4b5NqvpWsQ,Is it curable?,2023-08-11T09:37:57Z,0,Is it curable?,3,en,0.8571391893139405,1
Ugy6wgGcZNOd_grsHt14AaABAg,UCVUpZZxZ80,UCSeGvL82xSdFmVQvUWlhzdw,I never had hives until I came to America 😢,2023-07-30T04:56:28Z,0,I never had hives until I came to America,9,en,0.9999954608547736,0
UgyQRlXlAQmMcl_T2IZ4AaABAg,UCVUpZZxZ80,UCgfSQ09VY_ByTFgEJZtcEUw,I have no past history of hives so I'm literally blind at what caused this as suddenly it showed up in my 30's.,2023-07-17T11:17:35Z,39,I have no past history of hives so I'm literally blind at what caused this as suddenly it showed up in my 30's.,23,en,0.9999960712148476,0
UgyArU_0B5eF8XvYKQF4AaABAg,UCVUpZZxZ80,UCPn8U50Oj3WPU-ZQORiaObg,I’m sitting in my hotel living room rn just from stress hives which I got 1 year ago and basically monthly for 3 days now,2023-07-13T05:36:10Z,0,I’m sitting in my hotel living room rn just from stress hives which I got 1 year ago and basically monthly for 3 days now,25,en,0.9999964438733956,0
Ugw_6MCCpB3bnE5KHoV4AaABAg,UCVUpZZxZ80,UC2BbpQyksZbGXGxnl419WRA,It’s been 3 days know and I still have hives.,2023-06-30T01:31:11Z,1,It’s been 3 days know and I still have hives.,10,en,0.999996790007524,0
Ugx_eWaS6WWXTuPRNWJ4AaABAg,UCVUpZZxZ80,UCa4tRCj9YLKrufFYLihTn4g,Does hives appear on scalp my scalp burns and it goes away after taking antihistamine,2023-06-28T16:26:00Z,0,Does hives appear on scalp my scalp burns and it goes away after taking antihistamine,15,en,0.9999958781832315,0
Ugxu_TM2F-fZZzNEp4F4AaABAg,UCVUpZZxZ80,UC0jlQ8RwJCYTPSoTJjCIbdA,👍 vide on what is Hives,2023-06-27T21:20:56Z,0,vide on what is Hives,5,en,0.9999955563632504,0
UgwDNVimIyEmrqmsppR4AaABAg,UCVUpZZxZ80,UCCeULJcMpy5Jc3WBmcbjSwQ,"I strongly suspect COVID vaccine.

The scratching pleasure however is so incredibly good and much better than even orgasm.",2023-06-17T19:52:14Z,0,I strongly suspect COVID vaccine. The scratching pleasure however is so incredibly good and much better than even orgasm.,19,en,0.999996972893651,12
Ugz5pDpYWKg9bk6cBwZ4AaABAg,UCVUpZZxZ80,UC8etD03Bbdbp3Fa4jjTr-aw,I’m only watching this because whenever Trevor crashes into someone says “you give me hives”,2023-05-12T22:56:28Z,0,I’m only watching this because whenever Trevor crashes into someone says “you give me hives”,15,en,0.9999970397075112,0
UgxGk1LAKsQXHFcxn0p4AaABAg,UCVUpZZxZ80,UCJD0qo7e75UoZ9rMXAntXUA,"Just had 2 non alcaholic beers and got hives, never again",2023-05-12T13:47:44Z,1,"Just had 2 non alcaholic beers and got hives, never again",11,en,0.99999505953906,0
Ugx5fqYAjfMDUzDsW2h4AaABAg,UCVUpZZxZ80,UCtD0kgSHbUaTXIgh2yNUqvg,"Every once in a while my forearms will get itchy and bumpy. I noticed it when I was a painter. Every so often, they would appear after visiting the paint store. But not every time. Then I became a cook. And every so often they would appear the same way. But they only ever lasted up to an hour or so. This time it's been nearly a week! They're red, itchy, and oozing fluid now. When I push on them they don't turn pale in color. I tried my mother in laws prescription topical, bactracin I believe it's called. That seemed to aggravate it more so I discontinued using it. I've never been allergic to anything, ( that I know of) but I have no answers. Anyone experience anything like this, or have any ideas that I may not have considered? Thanks in advance.",2023-05-09T14:53:00Z,0,"Every once in a while my forearms will get itchy and bumpy. I noticed it when I was a painter. Every so often, they would appear after visiting the paint store. But not every time. Then I became a cook. And every so often they would appear the same way. But they only ever lasted up to an hour or so. This time it's been nearly a week! They're red, itchy, and oozing fluid now. When I push on them they don't turn pale in color. I tried my mother in laws prescription topical, bactracin I believe it's called. That seemed to aggravate it more so I discontinued using it. I've never been allergic to anything, ( that I know of) but I have no answers. Anyone experience anything like this, or have any ideas that I may not have considered? Thanks in advance.",144,en,0.9999972813863716,3
UgyqcKrkEkwX5xClzGJ4AaABAg,UCVUpZZxZ80,UCKuxmkN--IPFndiMqyWMc3w,Very nicely informed. Thank you.,2023-04-06T02:44:10Z,2,Very nicely informed. Thank you.,5,en,0.9999974672345788,15
Ugzr4fheRGbPck1juk14AaABAg,UCVUpZZxZ80,UCrQU2rqaKOPXFXI9hHxFrKA,I just broke out in hives tonight and was freaking out because my cheeks were burning red with bumps all over! Im not 100% was cause it but im thinking it might be the new memory foam i got as i woke up yesterday with a rash on my cheek and today i woke up with bumps all over my body which I thought was from bed bugs 😭,2023-03-29T07:10:12Z,0,I just broke out in hives tonight and was freaking out because my cheeks were burning red with bumps all over! Im not 100% was cause it but im thinking it might be the new memory foam i got as i woke up yesterday with a rash on my cheek and today i woke up with bumps all over my body which I thought was from bed bugs,68,en,0.9999990232390368,0
Ugy18KtjYzs8Y3yyqPV4AaABAg,UCVUpZZxZ80,UCF5BJHFC-0bKUWrkZCa1Q1g,Can u recommend product that will remove the dark spots left by hives,2023-03-27T13:55:23Z,1,Can u recommend product that will remove the dark spots left by hives,13,en,0.9999965426101998,0
UgwV5M48OHlZe1mhzy54AaABAg,UCVUpZZxZ80,UCQoxRZsYUYtcKOirOFkMIGg,Mans said itching or firm stroking 😂,2023-03-27T01:11:12Z,0,Mans said itching or firm stroking,6,en,0.9999955456928292,3
Ugy77BrD3SKTz4I3Jzh4AaABAg,UCVUpZZxZ80,UCT7yM5St9Dx9EQDjHIGg8PQ,"My hives started 3 months ago , immediately started getting anti histamine which i took twice a day in the morning and night , now only at night , I do get a few rashes but not itching at all , hope everyone fully cures this !",2023-03-26T21:38:42Z,12,"My hives started 3 months ago , immediately started getting anti histamine which i took twice a day in the morning and night , now only at night , I do get a few rashes but not itching at all , hope everyone fully cures this !",47,en,0.999998429931477,0
UgzzydeCWyJx8dBEPGt4AaABAg,UCVUpZZxZ80,UCEH58X983G4NPGnSsjlhLxQ,This all makes sense I've got an infection wow.,2023-03-13T17:56:50Z,1,This all makes sense I've got an infection wow.,9,en,0.9999947726065004,Outlier
UgxJVETWsp80kQgSXgZ4AaABAg,UCVUpZZxZ80,UC47xwrNWrrtyScnvAAha2Hg,I remember getting this out of nowhere,2023-03-04T03:24:14Z,2,I remember getting this out of nowhere,7,en,0.9999966916655092,1
UgxXPIoKXKZvzpX4N0F4AaABAg,UCVUpZZxZ80,UCgYIHguwOFCFLh1fbRH3mTA,Dok apo is a amazing natural skin product great for ecma its also great to use a thc or hemp tincture or oil quercetin is a herb antihistemine gluthione.,2023-02-24T18:59:08Z,0,Dok apo is a amazing natural skin product great for ecma its also great to use a thc or hemp tincture or oil quercetin is a herb antihistemine gluthione.,29,en,0.999995866128523,20
Ugx9lkNtdGADyXU1h-F4AaABAg,UCVUpZZxZ80,UCjeWZbTAn4GjmTm_1Y3zifA,"man i just woke up today and it was cold as hell last night, and i didnt feel anything when i woke up, but my ma told me that i had a red patch around my mouth and i freaked out because i remember the first time i had gotten hives was when i was like 12, and it went away within a few hours, but damn did it burn like hell",2023-02-22T13:25:21Z,0,"man i just woke up today and it was cold as hell last night, and i didnt feel anything when i woke up, but my ma told me that i had a red patch around my mouth and i freaked out because i remember the first time i had gotten hives was when i was like 12, and it went away within a few hours, but damn did it burn like hell",72,en,0.999997364055539,0
UgyvCyaJLbGJGXGNumR4AaABAg,UCVUpZZxZ80,UC7Fh5ws22imrzCZpEIh9X9g,"I had this for 3 days and its gone!

I dont know the cause yet cuz i ate chicken and it was cold...


But i think the cold is my allergy because the hives disapeared at night
But then when it was cold the hives appears... I ate a food with chicken and hives didnt appear... 
Thanks goodness its gone now",2023-02-22T11:00:52Z,1,I had this for 3 days and its gone! I dont know the cause yet cuz i ate chicken and it was cold... But i think the cold is my allergy because the hives disapeared at night But then when it was cold the hives appears... I ate a food with chicken and hives didnt appear... Thanks goodness its gone now,61,en,0.9999982672945866,0
Ugwu9DpnzZEAAc33MbF4AaABAg,UCVUpZZxZ80,UCBeY9WVKh0nJfTUbS4IQtUw,"I have this since october 2022, mine doesnt itch mine feels like someone is poking me with needles. Then the red dots appear my arms and stomach area. But they dont itch. Everytime its hot or i get embarassed or something like that it begins. Antihistamine cetirizine ratiopharm doesnt work.",2023-02-19T22:21:10Z,0,"I have this since october 2022, mine doesnt itch mine feels like someone is poking me with needles. Then the red dots appear my arms and stomach area. But they dont itch. Everytime its hot or i get embarassed or something like that it begins. Antihistamine cetirizine ratiopharm doesnt work.",50,en,0.9999951038004592,3
UgwtuwU9xNhjPYtrlqx4AaABAg,UCVUpZZxZ80,UCra2nEucdefB_-2lbt5oG6w,"I was pregnant and in my third trimester I had horrible acne all over my body. Everybody said it will go away as I will deliver the baby. Ater delivering the baby it becomes worse and worse my back got worse with acne.Derma said I had skin infection, he gave me some oral medicine and two creams one of them was adapalene and I got hives during my acne treatment. I think I have hives just because of adapalene and guess what? 
I told my doctor this cream causing hives but he said its ok and keep applying the cream he gave me medicine for hives for three weeks but after three weeks they were back.Then he gave me another medicine I told to take tests but he said no need to test. I'm having hives for 6 months I take anti allergic medicine after every 4 days. It scares me so much and I'm in so much depression Whether I'll get back to my normal days or not 🥺",2023-02-17T21:49:02Z,1,"I was pregnant and in my third trimester I had horrible acne all over my body. Everybody said it will go away as I will deliver the baby. Ater delivering the baby it becomes worse and worse my back got worse with acne.Derma said I had skin infection, he gave me some oral medicine and two creams one of them was adapalene and I got hives during my acne treatment. I think I have hives just because of adapalene and guess what? I told my doctor this cream causing hives but he said its ok and keep applying the cream he gave me medicine for hives for three weeks but after three weeks they were back.Then he gave me another medicine I told to take tests but he said no need to test. I'm having hives for 6 months I take anti allergic medicine after every 4 days. It scares me so much and I'm in so much depression Whether I'll get back to my normal days or not",169,en,0.9999952855962158,0
Ugxe7k__ri272GTnQUd4AaABAg,UCVUpZZxZ80,UCQcQuOWhKq1ifeq9xFV-2eA,Same condition please your clinic in New Delhi location ?,2023-02-14T19:27:53Z,0,Same condition please your clinic in New Delhi location ?,10,en,0.9999953299753824,Outlier
Ugydfo_h8ApfDDxE0054AaABAg,UCVUpZZxZ80,UCA2HyN3TZwfZ-G0ASf3Pz1A,I have thyroid diese cuz I’m born with thyroid👄👄 my foot burns I’m crying,2023-02-13T20:50:29Z,0,I have thyroid diese cuz I’m born with thyroid my foot burns I’m crying,14,en,0.9999967847778238,Outlier
UgwsvKLeBedlOba_FZZ4AaABAg,UCVUpZZxZ80,UCZq5eoZzfQCM6DSLE8Dr-lQ,"Most annoying shit ever, wanna sleep but can't stop scratching my balls and but",2023-02-07T16:16:07Z,1,"Most annoying shit ever, wanna sleep but can't stop scratching my balls and but",14,en,0.9999973907972712,3
Ugx6EaUMdvMLo6Usyfl4AaABAg,UCVUpZZxZ80,UCqHdwWsJx_BGzbNvP5Fjjqw,I have Dermartographic urticarial and it's the worst I don't want to be like this my entire life😭,2023-01-31T14:57:16Z,1,I have Dermartographic urticarial and it's the worst I don't want to be like this my entire life,18,en,0.9999984378058502,0
Ugx10Or_xMKpNCyR3Lh4AaABAg,UCVUpZZxZ80,UCugMs4mB0bynRRxnQu7L22w,"On scalp, too.",2023-01-16T02:56:04Z,0,"On scalp, too.",3,en,0.9999972487637232,Outlier
UgwulSRuzE2p2Z0wROp4AaABAg,UCVUpZZxZ80,UCdR-sWvYzB3Q-6XfhTmAyOw,I’m just having hives and at first I thought I had a allergic reaction atleast I know what it is now,2023-01-12T14:26:23Z,0,I’m just having hives and at first I thought I had a allergic reaction atleast I know what it is now,21,en,0.9999959123699786,0
UgwKkfhGNq7omdQtJVB4AaABAg,UCVUpZZxZ80,UCrAERFyCyaDWIrB0yrS72eg,"DE-STRESS
it's most probably stress for most of you out there.
Get rid of whomever pisses you off and live peacefully 😎👍",2023-01-10T04:00:30Z,76,DE-STRESS it's most probably stress for most of you out there. Get rid of whomever pisses you off and live peacefully,21,en,0.9999975433389228,1
Ugzk7NS2qdr_3VyJaup4AaABAg,UCVUpZZxZ80,UCs5aFekHcLOamk9dlP4zVGw,It's winters I don't what can be cause for hives cold or heat should I go out for coldness if the trigger is heat or should I rest in blanket if the trigger is cold?,2023-01-06T02:57:17Z,0,It's winters I don't what can be cause for hives cold or heat should I go out for coldness if the trigger is heat or should I rest in blanket if the trigger is cold?,35,en,0.9999991801380206,0
UgzXWMcCCDGa1ZTU9-Z4AaABAg,UCVUpZZxZ80,UCBaCLgIPSvLzng3IauuX45Q,What kinda cancer can it be?,2023-01-03T17:34:53Z,0,What kinda cancer can it be?,6,en,0.9999964462187768,2
UgwycxyUH3iU_Y8V_aR4AaABAg,UCVUpZZxZ80,UCrOZIyMeeRGClx2RjJ6NlOA,"I opened an old suitcase with documents, it was stacked away for 50 years, afterwards my hands started itching, it was a bit swollen and got worse quite quickly. I washed my hands with clorine and soap water, like you make washing  water for stains, it helped , I held it in the water for about a minute, it definitely killed something , be carefull when you go to attics or old spaces, it must have been dust mites or something like it. It enters the skin and bloodstream.",2022-12-16T16:49:19Z,2,"I opened an old suitcase with documents, it was stacked away for 50 years, afterwards my hands started itching, it was a bit swollen and got worse quite quickly. I washed my hands with clorine and soap water, like you make washing water for stains, it helped , I held it in the water for about a minute, it definitely killed something , be carefull when you go to attics or old spaces, it must have been dust mites or something like it. It enters the skin and bloodstream.",89,en,0.9999942163640964,3
UgzIeKNpBNTzpZ5UWop4AaABAg,UCVUpZZxZ80,UCt3PnDm6wOQKUUujBsIQ27Q,"Going through hives rn, don’t know what caused it… was perfectly fine this whole day and then when evening hit, I looked in the mirror and was SHOCKED. So now I’m here",2022-12-02T08:16:46Z,1,"Going through hives rn, don’t know what caused it… was perfectly fine this whole day and then when evening hit, I looked in the mirror and was SHOCKED. So now I’m here",32,en,0.9999971738591434,0
UgyTO6VyGT13WE8YCLh4AaABAg,UCVUpZZxZ80,UCzqorZ_ci96ru-Ff4bymtgw,"Never been diagnosed yet but quite sure I have exercise induced anaphylaxis, hives that occur after any kind of continuous physical exertion, or when my internal body temp raises by 2 degrees. 

Sucks really bad. Developed it in my early 20’s.",2022-12-02T03:46:27Z,1,"Never been diagnosed yet but quite sure I have exercise induced anaphylaxis, hives that occur after any kind of continuous physical exertion, or when my internal body temp raises by 2 degrees. Sucks really bad. Developed it in my early 20’s.",41,en,0.999996803666873,0
UgxsGDLFvDVym7_20jV4AaABAg,UCVUpZZxZ80,UCO7ZWmtdD3kejLJVoDjFQIg,I have had random server hive outbreaks in the last 3 years. I had a protein bar today which resulted in a really bad outbreak and have just remembered the last time I had a protein bar about a year ago I also had hives really bad that day. It's definitely something in the protein bar that triggers me,2022-11-30T14:14:45Z,4,I have had random server hive outbreaks in the last 3 years. I had a protein bar today which resulted in a really bad outbreak and have just remembered the last time I had a protein bar about a year ago I also had hives really bad that day. It's definitely something in the protein bar that triggers me,59,en,0.9999971810424784,0
UgwmB_JPeG4Cb99xi5d4AaABAg,UCVUpZZxZ80,UCPiGt0UM0vmtocqWVut5MuQ,What are the medication for this,2022-11-26T14:52:43Z,0,What are the medication for this,6,en,0.9999976123550158,1
Ugws3OrUNUTsa1LXcax4AaABAg,UCVUpZZxZ80,UCD4KXvLjNH8kl0P8d4zHgJA,"Well I have chronic flu.
Maybe that's why.",2022-11-26T02:16:51Z,1,Well I have chronic flu. Maybe that's why.,8,en,0.9999958087833164,12
UgyVAYtyc6WCAtq5QvR4AaABAg,UCVUpZZxZ80,UCjiyCBgF4DTwDHU6S0hUMjA,"I got hives because of the bees 😂
Thank you for the video.",2022-11-09T20:19:02Z,0,I got hives because of the bees Thank you for the video.,12,en,0.9999978235376252,0
UgzEJi0mFUafxdQH7e54AaABAg,UCVUpZZxZ80,UCPjD7f70Pg_isI27HVExIuQ,"For everyone who developed this out of nowhere and even tested negative for allergy test and are suffering with no idea why, I fortunately i have it diagnosed properly, it maybe an auto immune disease where the immune system is attacking itself. (It's kinda funny cuz we are allergic to our own blood lol)
Antihistamines work but it won't help in the long term and there are treatments like wbc therapy but even they have less chances of working. Honestly we just have to combat through it with good hope and try to immunise ourselves with Antihistamines. I started with 2 pills per day and now I'm at 1 per 3 days after nearly a year :)
Although before jumping into conclusions it's better to get it diagnosed by an actual specialist and I hope all of you can get better some day :))",2022-11-09T13:32:18Z,64,"For everyone who developed this out of nowhere and even tested negative for allergy test and are suffering with no idea why, I fortunately i have it diagnosed properly, it maybe an auto immune disease where the immune system is attacking itself. (It's kinda funny cuz we are allergic to our own blood lol) Antihistamines work but it won't help in the long term and there are treatments like wbc therapy but even they have less chances of working. Honestly we just have to combat through it with good hope and try to immunise ourselves with Antihistamines. I started with 2 pills per day and now I'm at 1 per 3 days after nearly a year :) Although before jumping into conclusions it's better to get it diagnosed by an actual specialist and I hope all of you can get better some day :))",144,en,0.999997179294476,Outlier
UgzonzRtrCdvcAxUK_l4AaABAg,UCVUpZZxZ80,UCGjQJ9fT1rXUTcHpdLFXNpQ,"I’ve honestly suffered with this for years. Normally the problem is bearable in the summer. However in the winter when the radiators start coming on, my body can’t handle the change in temperature. During exercise it is the worst. One thing I’ve noticed over the years is that once you start sweating the symptoms go away. When I used to train regularly and exercise a lot I didn’t have too much of a problem with it. If anyone has any tips I can try I would appreciate it",2022-11-08T12:37:55Z,54,"I’ve honestly suffered with this for years. Normally the problem is bearable in the summer. However in the winter when the radiators start coming on, my body can’t handle the change in temperature. During exercise it is the worst. One thing I’ve noticed over the years is that once you start sweating the symptoms go away. When I used to train regularly and exercise a lot I didn’t have too much of a problem with it. If anyone has any tips I can try I would appreciate it",88,en,0.9999988884930064,Outlier
Ugx8imxCdO7iLwkFcHp4AaABAg,UCVUpZZxZ80,UCR3RU3TYcKoVBEANf2u8IYQ,Bruh I can't take it anymore I'm itching so bad I can't even focus on my essay that I have to pass. I feel the need to take a bath it started 2 days ago And I don't know the cause and whyyyyyyy.,2022-11-01T17:20:30Z,0,Bruh I can't take it anymore I'm itching so bad I can't even focus on my essay that I have to pass. I feel the need to take a bath it started 2 days ago And I don't know the cause and whyyyyyyy.,43,en,0.999996581163248,3
UgzaN6sT2yEsB4qie-l4AaABAg,UCVUpZZxZ80,UC9v7C8oWZFukFt0ViGBz5SQ,Roberta.   Anthony.  Hello,2022-11-01T11:26:20Z,1,Roberta. Anthony. Hello,3,en,0.9999961153646396,6
Ugx6d7joV0LfsmLq_sh4AaABAg,UCVUpZZxZ80,UCTNMirf5WQGBKsadrdP8qXw,I’m going nut’s with this hives my body like I’m being for 26 years the older get is getting worse Las time they got so bad I had to have my husband take a picture of my back and sent it to my doctor my back was bleeding from scratching got the to want to put nails polish remover on my skin the medication I got from my doctor make it worse my skin get so hot it’s so uncomfortable I can’t sleep I wis doctor could do something about I’m going insane again I have them so bad 4 weeks now they don’t go away,2022-10-24T04:01:16Z,1,I’m going nut’s with this hives my body like I’m being for 26 years the older get is getting worse Las time they got so bad I had to have my husband take a picture of my back and sent it to my doctor my back was bleeding from scratching got the to want to put nails polish remover on my skin the medication I got from my doctor make it worse my skin get so hot it’s so uncomfortable I can’t sleep I wis doctor could do something about I’m going insane again I have them so bad 4 weeks now they don’t go away,106,en,0.9999979765020082,0
Ugze2v2JaIbFkbO1DCB4AaABAg,UCVUpZZxZ80,UCkdS66HIebYXYROwRe894_A,It happens everytime after I eat then goes away if I go to sleep it’s like I wake up with good skin then as soon as I eat boom itchy messy hives,2022-10-20T22:52:41Z,1,It happens everytime after I eat then goes away if I go to sleep it’s like I wake up with good skin then as soon as I eat boom itchy messy hives,32,en,0.9999964647049736,0
UgyIq3q13RwayZH7j0R4AaABAg,UCVUpZZxZ80,UCbOamXWf7RFPbddzxMuwqWg,"Mine got triggered by the Thai soaps :( yeah all the soaps from Thailand like papaya soap, pineapple soap or even rice soap",2022-10-20T16:30:17Z,0,"Mine got triggered by the Thai soaps :( yeah all the soaps from Thailand like papaya soap, pineapple soap or even rice soap",23,en,0.9999962191550058,Outlier
UgwrhSVde8dlbBL8MDF4AaABAg,UCVUpZZxZ80,UChX2XwqYzuw8zp7dducmhNA,Thanks a bunch! I came here to learn about Stress Rash - NOT Cancers etc.! Now I have loads of other things to worry about causing me even MORE Stress! Why does everyone SO enjoy giving out such bleak news these days!,2022-10-09T05:12:55Z,0,Thanks a bunch! I came here to learn about Stress Rash - NOT Cancers etc.! Now I have loads of other things to worry about causing me even MORE Stress! Why does everyone SO enjoy giving out such bleak news these days!,42,en,0.9999967314723788,1
Ugz9bijjBdjV9FE57sZ4AaABAg,UCVUpZZxZ80,UCYQt8PNCzhQVjTy7jhYxCew,"I applied Castrol after taking bath ,  ,90% relief ..",2022-10-05T17:49:20Z,0,"I applied Castrol after taking bath , ,90% relief ..",10,en,0.9999970236420052,1
Ugx_28pbdDiN3FNrSwl4AaABAg,UCVUpZZxZ80,UCLu_YRe6avUieoRD4U7jVvw,yeah I am watching with hives,2022-10-01T06:49:57Z,1,yeah I am watching with hives,6,en,0.9999950033497784,0
Ugxy6_pQj2lAvGRsiUp4AaABAg,UCVUpZZxZ80,UCcMe9kIyjVWVyqceChJRRiQ,"I took Ibuprofen and got hives, Im literally going insane",2022-10-01T04:48:07Z,1,"I took Ibuprofen and got hives, Im literally going insane",10,en,0.9999982540130068,0
UgyLWB7Wqqd_K5yguuh4AaABAg,UCVUpZZxZ80,UC73RwXnNeO-QJeSn50cHwOQ,watching while itching my skin lol,2022-09-30T16:08:10Z,0,watching while itching my skin lol,6,en,0.9999935195407286,0
