comment_id,video_id,author_channel_id,comment_text,comment_date,like_count,clean_text,word_count,language,confidence
UgyZfoyTOp5PjQGThtt4AaABAg,k9n9YWmF5-k,UCpApdT6d2YXYOCv4gO40gEg,mas mainam alamin muna saan nakuha ang pamamantal.. Kagaya ko Nung Naka discover ako Ng Isang brand Ng ice cream.. nagkaroon Ako Ng pantal.. malalaki at Makati,2024-06-27T11:01:44Z,1,mas mainam alamin muna saan nakuha ang pamamantal.. Kagaya ko Nung Naka discover ako Ng Isang brand Ng ice cream.. nagkaroon Ako Ng pantal.. malalaki at Makati,27,tl,0.9999973417409156
Ugw7mrEFs8-k-_-qYDx4AaABAg,k9n9YWmF5-k,UCZ3eW01eDwxXrnrBSudGIuA,"""covid19 vaccine"" experimental at walang safety data at update kunf ano na o kamusta na ang mga inusenteng buhay na pinag experementuhan..",2024-06-26T16:24:06Z,0,"""covid19 vaccine"" experimental at walang safety data at update kunf ano na o kamusta na ang mga inusenteng buhay na pinag experementuhan..",22,tl,0.8571399412870335
Ugxiq3dx8y4y1Lm7nAN4AaABAg,k9n9YWmF5-k,UCjxH9bUUWfSRMpo65-D8FUg,"Ako doc meron ganyan,dalwa buwan na,pabalik balik,after ko uminom ng gamot after 3days diyan na nman,na injection na din ako ng gamot pero nabalik pa din",2024-06-22T16:58:11Z,0,"Ako doc meron ganyan,dalwa buwan na,pabalik balik,after ko uminom ng gamot after 3days diyan na nman,na injection na din ako ng gamot pero nabalik pa din",26,tl,0.8571409886354364
UgxcXRH-YQ7t-jqEm_N4AaABAg,k9n9YWmF5-k,UCVifAC-qVn1wky1BGrMxPwg,doc good day po  nagkroon po aq ng ng hives at nag tagal ng 5 day n po ito grabi pa din po ang pantal at nahihilo po aq at di mkain doc anunpp ang dpat kong gawin,2024-06-20T04:09:21Z,0,doc good day po nagkroon po aq ng ng hives at nag tagal ng 5 day n po ito grabi pa din po ang pantal at nahihilo po aq at di mkain doc anunpp ang dpat kong gawin,38,tl,0.9999956486372735
UgwP2JS_wEGqeyku-8t4AaABAg,k9n9YWmF5-k,UCUUbMI8ax8dm23JHG2-ybYw,dr my hives  po ako,2024-06-19T06:48:30Z,0,dr my hives po ako,5,sk,0.9999928682933779
Ugwd_piQBV_j3mdQMOJ4AaABAg,k9n9YWmF5-k,UCHAFHOkqzjdFo26ZYIFjlNw,Meron ako nyan ngayun hangang ngayun di pa nawawala subrang kati po ano po ba pwdng igamot dto kasi subrang sagabal po lalo na pag sa work,2024-06-19T04:41:19Z,1,Meron ako nyan ngayun hangang ngayun di pa nawawala subrang kati po ano po ba pwdng igamot dto kasi subrang sagabal po lalo na pag sa work,27,tl,0.9999955639683926
Ugy2vmQQ_wybYWDdFdV4AaABAg,k9n9YWmF5-k,UCAjgNFWFPjOaEV2qE-DLqmA,Anak ko po 5 years old meron po nyn ngayon kakaawa hirap matulog,2024-06-19T03:22:04Z,0,Anak ko po 5 years old meron po nyn ngayon kakaawa hirap matulog,13,tl,0.9999954621257862
Ugxz9JphBGYekKU4PE14AaABAg,k9n9YWmF5-k,UCoU8iVYfTJtHCrnJQ9579mQ,goos day po doc..ung anak qo may pantal sa braso nya.ang umpisa lang daw sumakit ang braso tapos ilang araw may pantal na ang braso nya.ano po ang cause nya? salamat po sa sagot,2024-06-14T14:58:29Z,0,goos day po doc..ung anak qo may pantal sa braso nya.ang umpisa lang daw sumakit ang braso tapos ilang araw may pantal na ang braso nya.ano po ang cause nya? salamat po sa sagot,34,tl,0.9999992210990736
UgxDWz0BT3D_xPysoXJ4AaABAg,k9n9YWmF5-k,UCvWSODSjFqX7Brft7BD1aXw,Delikado po ba ang pamamantal kapag buntis?,2024-06-11T07:36:46Z,0,Delikado po ba ang pamamantal kapag buntis?,7,tl,0.9999968572835867
UgzMYu9UdhVy-9MMZqh4AaABAg,k9n9YWmF5-k,UCPa716aED_ZoORxVUM91JFA,Good morning don ako ay ngtry sa arm ko Ng pantina sa buhok gling sa online tenisting ko pinahid ko kunti sa balat ngyon laking pantal sobrang kati na 2 days na,2024-06-08T21:31:23Z,0,Good morning don ako ay ngtry sa arm ko Ng pantina sa buhok gling sa online tenisting ko pinahid ko kunti sa balat ngyon laking pantal sobrang kati na 2 days na,32,tl,0.9999982902751832
UgwR4dhD2Cx5FRHQp3J4AaABAg,k9n9YWmF5-k,UCLGxCb8HdS6VhKQ3tkOeNwA,Hello po dok tanong lng po ano po gamot Sa allergy..,2024-06-07T07:13:43Z,1,Hello po dok tanong lng po ano po gamot Sa allergy..,11,tl,0.8571420122992652
UgyiySOoh69E-QrKZwR4AaABAg,k9n9YWmF5-k,UCdFrPmirBcdUv3fUuFHdLag,"Ang tagal ko napong tinitiis Neto Grabe ang Kati yung halos maiyak ako or mapuyat gabigabi..lalo na kung nalamigan ako or mainit  yung weather 😢it's been 18 yr
Years na.",2024-05-25T12:47:49Z,0,Ang tagal ko napong tinitiis Neto Grabe ang Kati yung halos maiyak ako or mapuyat gabigabi..lalo na kung nalamigan ako or mainit yung weather it's been 18 yr Years na.,30,tl,0.9999973019095968
Ugzb8aeIWISQEU6_pFR4AaABAg,k9n9YWmF5-k,UCjfjg4t3yGwchcA3PN8Nogg,Paano po kung Ang pamamantal Bandang balikat lang siya at s my dibdib,2024-05-23T15:01:38Z,0,Paano po kung Ang pamamantal Bandang balikat lang siya at s my dibdib,13,tl,0.9999965536320463
UgxGFi_gJe6k_WF6Ld94AaABAg,k9n9YWmF5-k,UCnu1OkO2tIqKL8tLGt_XpyQ,Doc taga San Po kayo. San ang clinic nyo? if ever gusto ko sana magpa check up Po,2024-05-22T00:55:09Z,0,Doc taga San Po kayo. San ang clinic nyo? if ever gusto ko sana magpa check up Po,18,tl,0.999998882032134
UgyF5EB1-_Uz6J69rr94AaABAg,k9n9YWmF5-k,UC8R7GK_GNMWtr6v0s2vIAbg,nag kaka pantal pantal din ako kung mag pahid ako ng betet na pamahid,2024-05-20T22:36:48Z,0,nag kaka pantal pantal din ako kung mag pahid ako ng betet na pamahid,14,tl,0.9999962971387762
UgzgvrE2OY55RBJng4Z4AaABAg,k9n9YWmF5-k,UCopdQ-f6wx4ZImuNT_t-JsQ,Salamat po sa mga payo about this hives...❤,2024-05-20T14:14:01Z,2,Salamat po sa mga payo about this hives...,8,tl,0.9999979775317966
Ugw9wVwC2V3v63g0HK54AaABAg,k9n9YWmF5-k,UCvKw_M_70_0oRCMAqVN433w,Salamat po sa impormasyon nyo doc.,2024-05-19T11:47:16Z,1,Salamat po sa impormasyon nyo doc.,6,tl,0.9999965779858311
UgwmJZQAP8m8wH9r_WF4AaABAg,k9n9YWmF5-k,UCDdPbIp-5BzxDh0wqOAc4lg,Pati sa mukha ko po namamaga na.,2024-05-11T07:33:21Z,0,Pati sa mukha ko po namamaga na.,7,tl,0.9999984499735989
Ugz7_Bp6MLT5G8Fi-kx4AaABAg,k9n9YWmF5-k,UCNT7jKmzAgcNdbxelAJs48Q,Ganyan din ako doc mismo sa opera ko makati hangang sa namantal lumapad at mapula yes may fluid makate,2024-05-08T17:14:03Z,4,Ganyan din ako doc mismo sa opera ko makati hangang sa namantal lumapad at mapula yes may fluid makate,19,tl,0.9999959171816749
Ugzv4sAGTetrtnnDy5B4AaABAg,k9n9YWmF5-k,UC3gqskmfbDIsak6YILnYvig,Minsa nga pala Doc. Pag sobra ak😅ng pinag pawisan o init ng panahon😓,2024-05-08T10:19:16Z,0,Minsa nga pala Doc. Pag sobra akng pinag pawisan o init ng panahon,13,tl,0.9999976821160027
Ugx9o72nRvQeRIpsoc14AaABAg,k9n9YWmF5-k,UC6b4TuVcWBkEvM4xFkfEAVw,Doc ano po gamot sa  Kati Kati sa katawan pls,2024-05-05T10:48:37Z,0,Doc ano po gamot sa Kati Kati sa katawan pls,10,tl,0.9999954054581461
Ugx8EcWIbghlCu_hDGV4AaABAg,k9n9YWmF5-k,UCRqDkQd9TgYtsFESn2ZrTMw,Hi po morning doc marami po namamantal sa kamay ko Hanggang braso sobra kati po Lalo na pagbabasa po Ako Ng tubig,2024-05-04T01:46:41Z,0,Hi po morning doc marami po namamantal sa kamay ko Hanggang braso sobra kati po Lalo na pagbabasa po Ako Ng tubig,22,tl,0.9999984578228331
UgwDkqHFwYaeckXfn_p4AaABAg,k9n9YWmF5-k,UC2A4UZX19VypOgQTw7_mcSQ,"Dok kpg po malamig panahon nkaka cause din po b un ng pamamantal tpos mgiging butlig npo n makati, ngyon lng po ako ngtagal n gnito n nangangati n butlig",2024-05-02T02:37:36Z,0,"Dok kpg po malamig panahon nkaka cause din po b un ng pamamantal tpos mgiging butlig npo n makati, ngyon lng po ako ngtagal n gnito n nangangati n butlig",30,tl,0.9999978270662087
UgybB3LklzO_JEi5P1p4AaABAg,k9n9YWmF5-k,UC7Xh_1RLR9o7meEz-Nd1G5A,"One time lng ako nagkaroon ng grabeng pantal s buong katawan k. 5 days kung ininom ang prednisone naging ok n 
ako at d n bumalik.",2024-04-30T19:41:43Z,3,One time lng ako nagkaroon ng grabeng pantal s buong katawan k. 5 days kung ininom ang prednisone naging ok n ako at d n bumalik.,26,tl,0.9999954803435944
UgwRcAm6NjZKvMz7PEd4AaABAg,k9n9YWmF5-k,UCwEK6RienNfyFSwJWQi-rrA,Ganito aq tuwing gabi ngstart sia,2024-04-30T16:51:58Z,0,Ganito aq tuwing gabi ngstart sia,6,tl,0.9999989710688502
Ugy3jeRwua_FYd0ayLV4AaABAg,k9n9YWmF5-k,UCchCHA1lJGaQj_MPtS05iag,Ako doc umpisa na 2022 nagati pamg ako tapos nag 2024 nagkatoon na ako pantal pag kumati nagdami siya umag or gabi ako na atelake pag na inom ako Cetirizine nakuha nman tapos kinabukasan balik naman po ang allergy ko pamantal sobrang kati pabalik talga grabe.,2024-04-30T15:56:07Z,0,Ako doc umpisa na 2022 nagati pamg ako tapos nag 2024 nagkatoon na ako pantal pag kumati nagdami siya umag or gabi ako na atelake pag na inom ako Cetirizine nakuha nman tapos kinabukasan balik naman po ang allergy ko pamantal sobrang kati pabalik talga grabe.,46,tl,0.9999962539802294
UgzwkQvkD2B-QodHiF94AaABAg,k9n9YWmF5-k,UCOdLbhM-XRlnuhtqlgEE80A,Nagkakaroon na rin po ako ng ganyan ngayong edad kong to nararanasan ko na po yan. 😞 dati hindi naman bawal sakin kumain ng mga malalansa ngayon bawal na hayss magseseaman pa naman ako 😞,2024-04-29T15:21:06Z,2,Nagkakaroon na rin po ako ng ganyan ngayong edad kong to nararanasan ko na po yan. dati hindi naman bawal sakin kumain ng mga malalansa ngayon bawal na hayss magseseaman pa naman ako,33,tl,0.999997148060042
UgyYIFJh5BIMTusY2mB4AaABAg,k9n9YWmF5-k,UCUE5ikbRgPBGygaUEsa3Rew,Doc ako po simula pa ng october 2023 ung pamamantal ko sobrang dami at kati..pabalik balik po sya halos araw2 na lang..sobrang hirap ng ganitong sitwasyon..,2024-04-28T14:19:42Z,0,Doc ako po simula pa ng october 2023 ung pamamantal ko sobrang dami at kati..pabalik balik po sya halos araw2 na lang..sobrang hirap ng ganitong sitwasyon..,26,tl,0.999997601531416
UgzmAozMS4r00h3EdhJ4AaABAg,k9n9YWmF5-k,UCO06PQYaNKI0MDryxY3wX7w,Ganun ako Gabi Gabi mantal ako Sa Gabi naggcing ako Kati na,2024-04-24T18:01:01Z,0,Ganun ako Gabi Gabi mantal ako Sa Gabi naggcing ako Kati na,12,tl,0.9999953336385593
UgyK9WxZYrLgAF-vkzt4AaABAg,k9n9YWmF5-k,UCgL6wWvFOOMO6wRTR5WC5vA,Doc ung apo k almost 2 months nanung oamamantal.pabalik pablik ung pamamantal nya..nakaunos nansya ngb1 bottle ng cetrinizine ..palagi din sya me sipon at ubo...minsan nilalagnat sya pag sobra dami ng pantal...mainit ung mga pantal nya doc...ano pong daoat gawin salamat po,2024-04-20T17:17:16Z,0,Doc ung apo k almost 2 months nanung oamamantal.pabalik pablik ung pamamantal nya..nakaunos nansya ngb1 bottle ng cetrinizine ..palagi din sya me sipon at ubo...minsan nilalagnat sya pag sobra dami ng pantal...mainit ung mga pantal nya doc...ano pong daoat gawin salamat po,42,tl,0.9999976173572668
UgwIgZsqk-ze2Q1Fo3Z4AaABAg,k9n9YWmF5-k,UC4u9aQKgMflq01jFUCZmDjg,"paano po yong pagka nagka ganyan tapos kasabay po nun, pananakit ng talampakan at palm? parang may mga tumutusok-tusok.😢",2024-04-18T00:53:24Z,0,"paano po yong pagka nagka ganyan tapos kasabay po nun, pananakit ng talampakan at palm? parang may mga tumutusok-tusok.",19,tl,0.9999970421591227
Ugz3hdKVsqdrPPazxsV4AaABAg,k9n9YWmF5-k,UCfBZlyIcP5XRAxkMxsCT8lQ,Sa akin po doc kpag nilalamig ako dto sa abroad,2024-04-17T08:39:09Z,0,Sa akin po doc kpag nilalamig ako dto sa abroad,10,tl,0.9999970946381088
UgzHxVVD0mD85NuMVqJ4AaABAg,k9n9YWmF5-k,UC6AZjAiuiU01p16snwNk5mw,doc concern ko lang po. april 2 2024 gabi po uminom po ako ng gamot na enzyme...tas kinabukasan po uminom po ako ulit..then around 10 or 11..lumaki po ang paa ko po..then thursday ng hapon napansin ng ate ko ang liig ko din po...sa gamot lang po na nag simula..natakot ako doc..kasi bigla lumaki ang liig ko ndi namn po subrang laki..doc ano po kaya yun sa liig ko doc...then my allergy po ako sa gamot doc..ang pwd ko lang po inumin biogesic at neozep..then first time ko po magtake ng enzyme doc ito po ang ngyari,2024-04-10T14:35:00Z,0,doc concern ko lang po. april 2 2024 gabi po uminom po ako ng gamot na enzyme...tas kinabukasan po uminom po ako ulit..then around 10 or 11..lumaki po ang paa ko po..then thursday ng hapon napansin ng ate ko ang liig ko din po...sa gamot lang po na nag simula..natakot ako doc..kasi bigla lumaki ang liig ko ndi namn po subrang laki..doc ano po kaya yun sa liig ko doc...then my allergy po ako sa gamot doc..ang pwd ko lang po inumin biogesic at neozep..then first time ko po magtake ng enzyme doc ito po ang ngyari,97,tl,0.9999946224230558
UgwrAq3MJrjtQMHK08l4AaABAg,k9n9YWmF5-k,UCQGkQoU1rfQRbieNkXeyWIw,Ngayon April bglang nangati ako na my pantal pantal konti lang naman nung bata ako grabe namamaga pati nguso,2024-04-08T22:26:46Z,0,Ngayon April bglang nangati ako na my pantal pantal konti lang naman nung bata ako grabe namamaga pati nguso,19,tl,0.9999973060903358
Ugwwszq5JrxQIv7vMW54AaABAg,k9n9YWmF5-k,UCIO0Qb1lbJriRB5oRdB88Jg,Doc Anong pwedeng gamot  kapag nakaramdam ka ng ganito,2024-04-08T08:03:25Z,0,Doc Anong pwedeng gamot kapag nakaramdam ka ng ganito,9,tl,0.999996812008704
UgyCPRG0jB8OluRLEGd4AaABAg,k9n9YWmF5-k,UC612RNMCwBgEUGTXaNG9qbQ,Doc halos kalahating taon na itong pangangati at pamamantal na balat ko subrang kati palipat lipat sa katawan ko...anong maganda gamot para dito.Thank you doc...,2024-04-05T07:40:37Z,0,Doc halos kalahating taon na itong pangangati at pamamantal na balat ko subrang kati palipat lipat sa katawan ko...anong maganda gamot para dito.Thank you doc...,25,tl,0.999996589533214
Ugx7gA-eFTh1CRtFdfV4AaABAg,k9n9YWmF5-k,UCsNp4YnBT7uZxD9TUHBW1qA,sana po mabasa nyo coment,2024-04-03T08:24:22Z,0,sana po mabasa nyo coment,5,tl,0.9999964082971915
UgzxFXzC96CxEV87jRF4AaABAg,k9n9YWmF5-k,UCYiqZn6EKSyi4NUq_P2N-dg,Hi doc...every other day doc mayron ako...umiinom nalang ako ng citirizine....sobrang kati matagal na po sa akin....,2024-04-02T08:48:39Z,0,Hi doc...every other day doc mayron ako...umiinom nalang ako ng citirizine....sobrang kati matagal na po sa akin....,17,tl,0.9999963517245859
UgzIjE5ol-ksFYHb6zl4AaABAg,k9n9YWmF5-k,UCS4-BdomtGfqag2ILeimpKg,"Dock kaibigan ko ng pakulay lng po , na ngamatis Yong ilong at ng tubig Yong buhoknng dikit dikit po pls reply po",2024-03-26T08:11:55Z,0,"Dock kaibigan ko ng pakulay lng po , na ngamatis Yong ilong at ng tubig Yong buhoknng dikit dikit po pls reply po",23,tl,0.9999981899552339
UgxQ64ZeeWR9sEfgQ754AaABAg,k9n9YWmF5-k,UC90Mp3rrg2LvtO8tbmTpR3A,Doc 1 week na po aq nagpapantal na maliliit na dots sa buong katawan sa gabi po makati sobra ang talampakan ko kada gabi po aq nangangati,2024-03-22T19:12:33Z,0,Doc 1 week na po aq nagpapantal na maliliit na dots sa buong katawan sa gabi po makati sobra ang talampakan ko kada gabi po aq nangangati,27,tl,0.999996168268716
UgwOk29TSD18BJ2Hmu54AaABAg,k9n9YWmF5-k,UCl0xhnVLETGr3vHN0jZPu7Q,Dok.tanung lang po every hapon or gabi lang po cya magpantal.7 years old po anak ko.anu po kaya ang reason?,2024-03-18T09:35:32Z,0,Dok.tanung lang po every hapon or gabi lang po cya magpantal.7 years old po anak ko.anu po kaya ang reason?,20,tl,0.9999970796518163
UgyesgOT0IiGsWwzfvl4AaABAg,k9n9YWmF5-k,UCue_VFegytWnvR_SFAZ0Syg,"doc ako ngayon mraming pantal,pantal lalo npo s mga hita,tatlong araw npo,at ang lalake po ng mga pantal,ano kya mgandang gamot dto,sana po msagot😔😔🙏🙏",2024-01-17T10:12:17Z,0,"doc ako ngayon mraming pantal,pantal lalo npo s mga hita,tatlong araw npo,at ang lalake po ng mga pantal,ano kya mgandang gamot dto,sana po msagot",24,tl,0.9999964296943409
UgyidaMThegK2doJK4Z4AaABAg,k9n9YWmF5-k,UCxidwMlKUIpxzvAlmEdyRPw,Normal lang po ba kapag sa urticaria sumabay ang lagnat please help po nababahala po ako now.😢,2023-12-16T10:18:22Z,0,Normal lang po ba kapag sa urticaria sumabay ang lagnat please help po nababahala po ako now.,17,tl,0.9999985624949249
Ugz7i0GSt8Gtqfn71dZ4AaABAg,k9n9YWmF5-k,UC5IzfhySpVZkfEcVyqa3igw,Fibromyalgi or masakit po mga kasu kasuan. Ano po treatment or pede gamot pra jan? 🤔😔,2023-10-15T18:57:44Z,0,Fibromyalgi or masakit po mga kasu kasuan. Ano po treatment or pede gamot pra jan?,15,tl,0.9999947637437621
Ugxr2CHVviaHnOo1ONV4AaABAg,k9n9YWmF5-k,UCndLZwpN_chk_-8A8jzKAJQ,Doc ako po lagi rin ngangati ang katawan ko lalo n po sa mga daliri ko s kamay,2023-10-14T00:30:05Z,0,Doc ako po lagi rin ngangati ang katawan ko lalo n po sa mga daliri ko s kamay,18,tl,0.9999989401167431
Ugyye6kMvz4AcAQlqdt4AaABAg,k9n9YWmF5-k,UCPX9RXWrmuNY7aASP4e9GRQ,Doc ako po namamantal once na gumamit ako ng mga ibat ibang uri ng liniments.,2023-10-11T11:34:52Z,0,Doc ako po namamantal once na gumamit ako ng mga ibat ibang uri ng liniments.,15,tl,0.9999973884737515
UgyXKhJHvf3hAfi-wMp4AaABAg,k9n9YWmF5-k,UCoMpwCILbugaP6BEJn76BUg,"Hallo po Dr. Mike from Germany,your subscribers  ir followers..naranasan ko din ang Urticaria po.abg hirap..one year ang sacrifices kk po..sa ngayon ok na po..oero ingat sa nfa pag jsin kalo sa nga xans goods.",2023-10-11T07:47:06Z,3,"Hallo po Dr. Mike from Germany,your subscribers ir followers..naranasan ko din ang Urticaria po.abg hirap..one year ang sacrifices kk po..sa ngayon ok na po..oero ingat sa nfa pag jsin kalo sa nga xans goods.",34,tl,0.85714063247346
UgwJ4sGFrEs4Tkg54SZ4AaABAg,k9n9YWmF5-k,UCFD3ZbMWncrXGDIgWT81EvA,doc p help naman po,2023-10-10T08:31:26Z,0,doc p help naman po,5,nl,0.8571393905400086
UgzDxfvSnfD3932UUE54AaABAg,k9n9YWmF5-k,UCY6ww6hcOqX6IOptOQR7utA,Ako Rin po doc dumating din UNG ganyan mantal Kung saan saan sa katawan at sarap kamutin pero kino control KO Baka magsugat...thank you po s info.god bless po!,2023-10-09T11:38:32Z,1,Ako Rin po doc dumating din UNG ganyan mantal Kung saan saan sa katawan at sarap kamutin pero kino control KO Baka magsugat...thank you po s info.god bless po!,29,tl,0.9999960994569407
UgwcwAXARPcULe0tygt4AaABAg,k9n9YWmF5-k,UCzWUXz-btDjv6iZnWSykMXA,Ako dok simula konte lng tapos lalaki na at sobra kati❤,2023-10-07T10:22:01Z,0,Ako dok simula konte lng tapos lalaki na at sobra kati,11,tl,0.9999981568608652
UgyldFJsvvhtWvYgPyh4AaABAg,k9n9YWmF5-k,UCmkCYv6i4-mBGw8csWQusQQ,Dok mayroon ako niyan pantal,2023-10-05T02:34:56Z,0,Dok mayroon ako niyan pantal,5,tl,0.9999985099194203
Ugy13rV1O91Si1BbHjt4AaABAg,k9n9YWmF5-k,UC0rBGDWE4bEulMK2pNO-zXg,Hi Doc.salamat sa mga health info..May problema dn ako sa pangangati(rashes)at lagi dto sa leeg ko.Mga ilang arw mawawla din.Matagal na ito nawawla at lumilitaw.,2023-10-04T23:21:49Z,0,Hi Doc.salamat sa mga health info..May problema dn ako sa pangangati(rashes)at lagi dto sa leeg ko.Mga ilang arw mawawla din.Matagal na ito nawawla at lumilitaw.,25,tl,0.9999978517226935
UgzZS05Cb95nLeeJoaJ4AaABAg,k9n9YWmF5-k,UCNrZg_hN2VeY2Nssnvtu8KA,"Doc,nakaka allergy po ba ang gata at sili?",2023-10-04T20:47:19Z,0,"Doc,nakaka allergy po ba ang gata at sili?",8,tl,0.9999960547796545
UgzdiFKrIXSkPeR70QF4AaABAg,k9n9YWmF5-k,UC-2dKmxaTxzogXMC8G3kwNw,Doc mayrupo ako nyan dayi. Sabi po yan ay taguabay,2023-10-04T20:28:38Z,0,Doc mayrupo ako nyan dayi. Sabi po yan ay taguabay,10,tl,0.9999980375022891
Ugxbn6HdtsSmNwhLpfB4AaABAg,k9n9YWmF5-k,UCo6l9k2TXWQJ1OGZS5gbsMA,"18:07 
thank you again Dr Mike sa USA ako may  hives ako lately sa neck at may heat  sensation sa right legs ko at may cancer  po ako  hindi ko alam  kong bakit  please help me",2023-10-04T20:04:10Z,5,18:07 thank you again Dr Mike sa USA ako may hives ako lately sa neck at may heat sensation sa right legs ko at may cancer po ako hindi ko alam kong bakit please help me,36,tl,0.8571424918809836
Ugzuds0WTDDKGYWytsB4AaABAg,k9n9YWmF5-k,UCOkKNobCf7VSrH2r_ed1byg,Hi doc.right now ganyan po ako makati at pantal.,2023-10-04T14:46:35Z,1,Hi doc.right now ganyan po ako makati at pantal.,9,tl,0.9999965379326798
Ugydt7njGxgcNJCqcSF4AaABAg,Bevi_19iHsM,UClu6trW8tWgDBXxW85do9Dw,"انا من الجزائر واصبت بالشري بعد تلقي لقاح جونسون حياتي اصبحت كابوس 
ساعدوني حتى الإمكانيات المادية محدودة ارجوكم ساعدوني لقد اهملت اطفالي بسبب الاكتئاب",2022-03-14T11:16:01Z,1,انا من الجزائر واصبت بالشري بعد تلقي لقاح جونسون حياتي اصبحت كابوس ساعدوني حتى الإمكانيات المادية محدودة ارجوكم ساعدوني لقد اهملت اطفالي بسبب الاكتئاب,24,ar,0.9999983118398764
UgxhNryZiznoRdKoCOR4AaABAg,zWccyrvCvmI,UCP9sLvqGFPkiSx6IZPAUXyg,ڈاکٹر صاحب ميری بيوی کو 5 سال سے چھپاکی کا مسلہ ہے اس کا علاج بتا ديں ميں پاکستان ميں ہوں ميں نے بہت ذيادہ علاج کرايا کچھ دير کے ليے ٹيھک ہوتا ہے پھر ويسے ہو جاتا ہے,2025-10-17T20:25:54Z,0,ڈاکٹر صاحب ميری بيوی کو 5 سال سے چھپاکی کا مسلہ ہے اس کا علاج بتا ديں ميں پاکستان ميں ہوں ميں نے بہت ذيادہ علاج کرايا کچھ دير کے ليے ٹيھک ہوتا ہے پھر ويسے ہو جاتا ہے,39,ur,0.9999976713752066
Ugy6kgEelGcc8wjPXKh4AaABAg,zWccyrvCvmI,UCWZBPOElRWnxSC01rzBGDOw,Dr sahab ki homeopathic medicine wakai kargar h me khud bahut pareshan thi but ab kafi behtar hu.,2023-08-09T06:20:20Z,4,Dr sahab ki homeopathic medicine wakai kargar h me khud bahut pareshan thi but ab kafi behtar hu.,18,id,0.9999956158176058
Ugy8ftlMwl0jP6VLL2R4AaABAg,nXWVqGLqp7c,UCGHnDWQi2VBTFk2lSlCXLYw,Koi result nahi 2 medicine lene baad bhi,2026-01-02T06:41:12Z,1,Koi result nahi 2 medicine lene baad bhi,8,et,0.9999978188621892
UgyNnvQ8-qYVTcmiHPZ4AaABAg,nXWVqGLqp7c,UCL2hedmMGznAdUwvOE_TOjg,Mujhe 8 saal se he,2025-11-30T03:06:09Z,2,Mujhe 8 saal se he,5,et,0.9999960882186901
UgwYMNiY07qHdmw_XSB4AaABAg,nXWVqGLqp7c,UCjAw1RI4rrKQt0OQWlipdnw,Iska ilach kya hai Sir batao,2025-07-31T15:05:48Z,1,Iska ilach kya hai Sir batao,6,sw,0.9999975137546611
Ugzu25NiSUcCnDOTIzh4AaABAg,nXWVqGLqp7c,UCwr-hJzawCPVjngrIhtGjzQ,Sir i am 16 year sir ye mujhe 8-9 month se hai maine bahut se injection or davaiya liya lakin daviyo ko band karne ke baad fir se ho jata hai sir bahut hi problem hoti hai,2025-06-27T17:28:16Z,1,Sir i am 16 year sir ye mujhe 8-9 month se hai maine bahut se injection or davaiya liya lakin daviyo ko band karne ke baad fir se ho jata hai sir bahut hi problem hoti hai,37,id,0.9999947238116828
UgzqWvJNuUwvDzNI-YV4AaABAg,nXWVqGLqp7c,UCNkXvjUvjN1e1iVUvDXkZYQ,"Sir muje thand sa, ac sa, barish sa, barish ma vig na sa, thand pani sa hota ha, kya kru plz bata aaa",2025-05-13T17:58:03Z,0,"Sir muje thand sa, ac sa, barish sa, barish ma vig na sa, thand pani sa hota ha, kya kru plz bata aaa",23,tl,0.857140247334456
UgyYpfImDEQn_4rNlYx4AaABAg,nXWVqGLqp7c,UCFlzDkhYzf5mKi4D2Tpggcw,Sir mujhe bhi he pareshan hu bohot,2025-03-30T11:08:57Z,2,Sir mujhe bhi he pareshan hu bohot,7,sq,0.8571408743789233
UgwnHZxBYZXexgHEfHx4AaABAg,nXWVqGLqp7c,UCTVEqncVaUikJpWS8b1C__Q,सर मै रात के 12 बजे से जग रहा हु मुझे नींद नहीं आ रही है मुझे डर्मेटोलॉजिस्ट urticariya है सर क्या करे ये समस्या 1 साल से है मुझे मै आपकी वीडियो रात के 2 बजे से देख रहा हु सर कोई सॉल्यूशन 😂😢😢😢 सर अपना नंबर जरूर देना please 🙏🙏🙏,2025-03-05T20:27:47Z,0,सर मै रात के 12 बजे से जग रहा हु मुझे नींद नहीं आ रही है मुझे डर्मेटोलॉजिस्ट urticariya है सर क्या करे ये समस्या 1 साल से है मुझे मै आपकी वीडियो रात के 2 बजे से देख रहा हु सर कोई सॉल्यूशन सर अपना नंबर जरूर देना please,50,hi,0.9999976597710086
Ugzv_5XOVtvON-Nysrx4AaABAg,nXWVqGLqp7c,UCVO440XvvnLPV4k3llAggsA,Aap apna number do,2025-02-21T16:50:28Z,1,Aap apna number do,4,id,0.8571388391774577
UgwlrkObgF31s_p-gCJ4AaABAg,nXWVqGLqp7c,UCQJtHzTAl5UeMIXoQ8eomeA,Thank u sar aapane bahut acchi tarah se samjhaya hai,2024-10-30T11:13:00Z,4,Thank u sar aapane bahut acchi tarah se samjhaya hai,10,id,0.8571390245872132
